country_region,sub_region_1,date,Adrenal crisis,Ageusia,Allergic conjunctivitis,Amenorrhea,Angular cheilitis,Anosmia,Asphyxia,Atheroma,Auditory hallucination,Balance disorder,Beau's lines,Bleeding on probing,Burning Chest Pain,Burning mouth syndrome,Cataplexy,Chorea,Cleft lip and cleft palate,Clouding of consciousness,Crackles,Crepitus,Croup,Cyanosis,Depersonalization,Developmental disability,Dysautonomia,Dysgeusia,Dyspareunia,Dystonia,Dysuria,Epiphora,Esophagitis,Eye pain,Facial swelling,Fibrocystic breast changes,Focal seizure,Gastroparesis,Gingival recession,Globus pharyngis,Goitre,Grandiosity,Granuloma,Hemolysis,Hemoptysis,Hepatic encephalopathy,Hepatotoxicity,Hydrocephalus,Hypercalcaemia,Hypercapnia,Hyperemesis gravidarum,Hypersomnia,Hyperventilation,Hypocalcaemia,Hypochondriasis,Hypomania,Kyphosis,Laryngitis,Leukorrhea,Malabsorption,Male infertility,Mitral insufficiency,Muscle atrophy,Myoclonus,Nasal polyp,Neck mass,Neutropenia,Night terror,Nocturnal enuresis,Nystagmus,Onychorrhexis,Osteophyte,Papule,Pericarditis,Petechia,Photodermatitis,Photophobia,Polydipsia,Polyuria,Ptosis,Pulmonary edema,Rectal pain,Rectal prolapse,Rheum,Round ligament pain,Rumination,Sensitivity to sound,Shallow breathing,Spasticity,Splenomegaly,Sputum,Stomach rumble,Stridor,Subdural hematoma,Tachypnea,Tenderness,Thyroid nodule,Trichoptilosis,Upper respiratory tract infection,Urethritis,Urinary urgency,Ventricular fibrillation,hospitalized_new
United States,North Dakota,2020-09-21,0.65746333,0.846118299,0,0.665432099,0.536507937,0.81372158,0.011210999,0.586549063,0.729306488,0.574025974,0.080763583,0.298126065,0.980446927,0.476534296,0.565509518,0.602089269,0.467284308,0.908675799,0.287472036,1,0.191061453,0.150641026,0.928698752,0.505430847,0.285306705,0.780821918,0.522875817,0.887115165,0.562932227,0.438596491,0.395962733,0.337570621,0.164835165,0.756097561,0.413589365,0.524848485,0.426415094,0.616306954,0.370472009,0.43164794,0.884715026,0.32059448,0.423076923,0.516483516,0.505760369,0.318602261,0.588607595,0.172523962,0.536723164,0.684210526,0.578125,0.56916996,0.569488818,0.655886158,0.474514563,0.071678322,0.450399088,0.193191489,0.441340782,0.650056625,0.474698795,,0,0.502606882,0.32987013,1,0.703539823,0.369146006,0.666666667,0.615532119,0.343347639,0.224909311,0.366943867,,0.430630631,,0.482872928,0.463565891,0.119635891,0.386039886,0.207683073,0.595238095,0.445564516,0.278276481,1,0.352941176,0.760665973,0.559466019,0.340147643,0.445422535,0.537668517,0.298179059,0.454940282,0.405569007,0.568537259,0.131147541,0.111008326,0.061153579,0.465753425,0.580495356,92
United States,North Dakota,2020-09-28,1,1,0.096676737,0.296296296,0.250793651,0.993218987,0.035007932,0.65600882,0.425055928,0.198701299,0.637298091,0.528109029,0.675977654,0.584837545,0.129899216,0.455840456,0.383323683,0.537290715,0.731543624,0.593939394,0.168715084,0.555555556,0.718360071,0.138305576,0.800285307,0.727332029,0.27124183,0.660205245,0.362378976,0.421052632,0.549689441,0.629943503,0.405023548,0.725203252,0.82717873,0.283636364,0.505660377,0.279376499,0.290889133,0.490636704,1,0.409766454,0.205528846,0.43956044,0.390552995,0.578622816,0.855485232,0.309105431,0.474576271,0.496240602,0.546875,0.791501976,0.482428115,0.679172057,1,0.071678322,0.347776511,0.238297872,0.239292365,0.507361268,0.354819277,0.495126706,0.300531915,0.275286757,0.353246753,0.532182104,0.592920354,0.367768595,0.014430014,0.372962608,0.484978541,1,0.395010395,,0.088288288,0,0.432044199,0.631007752,0.295188557,0.474358974,0.25090036,0.080687831,0.308467742,0.472172352,0.473871734,0.062834225,0.441207076,0.515776699,0.406587166,0.459507042,0.371927042,0.264036419,0.395222584,0.47094431,0.576816927,0.41147541,0.07400555,0.41209173,0.202054795,0.356037152,110
United States,North Dakota,2020-10-05,0.808455565,0.975046211,,0.714814815,0.244444444,1,0.055631941,0.820286659,0.621923937,0.346753247,0.117474302,0.337308348,0.418994413,0.634175692,0.137737962,0.375118708,0.224667053,0.546423135,0.274049217,0.263030303,0.199776536,0.283119658,0.889483066,0.512671977,0.860199715,1,0.66503268,0.9327252,0.34439834,0.512280702,0.684782609,0.433615819,0.626373626,0.456910569,0.608567208,0.389090909,0.705660377,0.579136691,0.234357849,0.630149813,0.398963731,0.343241331,0.376201923,0.798534799,0.49078341,1,0.555907173,0.400159744,0.176271186,1,0.623883929,1,0.198881789,0.871927555,0,0.195804196,0.456100342,0.381276596,0.353817505,0.625141563,0.455421687,,0.585106383,0.733055266,0.451082251,0.527472527,0.528761062,0.376033058,0.232323232,0.481303931,0.543633763,0.495163241,0.56029106,,0.587387387,0.996825397,0.408839779,0.668217054,0.491547464,0.086894587,0.981992797,0.304232804,0.377016129,0.143626571,0.331353919,0.024064171,0.764828304,0.729368932,0.46564452,0.820422535,0.219666931,0.575113809,0.450597177,0.411622276,0.597976081,0.495081967,0.071785384,0.152883947,0.029109589,0.50619195,151
United States,South Dakota,2020-03-30,0.083200848,0.192570129,0.355263158,0.453112687,0.11546841,0.612711334,0.082210969,0.66828479,0.444587629,0.216520651,1,0,0.452883263,0,0.392070485,0.108355876,0.149939541,0.174029451,0.764102564,0.825899281,0.437557646,0.549180328,0.329608939,0,,0.408494691,0.304948216,0.149150409,0.360084477,0.565552699,0.308462238,0.295049505,0,0,0.4055666,0.106796117,0.307065217,0.768961494,0,0.41889117,0,0.144255875,0.214285714,0.394805195,0.376996805,0.255813953,0.389413989,0.294797688,0.401496259,0,0.585005903,1,0.468196038,0.431941924,0.35218509,0.241113744,0,0,0.564136126,0.625,0.346023689,0.038284839,0.240583232,0.429268293,0.814021422,0.260814249,0.145526057,0.49752883,0.78680203,0.233656958,0.403239557,0.693965517,0.183861083,,0.13538874,0.239467849,0.555888224,0.261165049,0.33913649,0.263157895,0.580908033,0.767210145,0,0.494505495,0.199556541,0.873473918,0.388439306,0.518416206,0,0.441814596,0.41044235,0.246498599,1,0.352507375,0.09004329,0.41013269,0,0.052212389,0.532908705,0.554086538,22
United States,South Dakota,2020-04-06,0.199788023,0.198256255,0.269138756,0.331757289,0.069716776,0.373825924,0.131235858,0.764563107,0.400773196,0.698372966,0.374755382,,0.582278481,,0.238619677,0.191914638,0.209189843,0.136546185,0.711538462,0.220143885,0.268031728,0.473360656,,,,0.307932542,0.329113924,0.27564506,0.065469905,0.334190231,0.53867152,0.511881188,0.223,0.15590743,0.191848907,,0.058423913,0.554259043,,0.818275154,,0.360966057,0.238095238,0.632467532,0.145899894,0.298315958,0.381852552,0.075144509,0.104738155,0.381679389,0.521841795,0.710526316,0.310218978,0.543557169,0.032133676,0.036729858,,,0,0.265740741,0.078680203,0.467075038,0.111786148,0.374634146,0.444011685,0.701017812,0.041297935,0.276771005,0.434010152,0.132038835,0.186700767,0.892241379,0.318692543,,0.018766756,,0.346307385,0.370873786,0.45264624,0.066361556,0.649592549,0.351449275,,0.487179487,0.679600887,0.566037736,0.255491329,0.38305709,,0.49112426,0.390137781,0.233893557,0.32109375,0.671091445,0,0.487334138,,0.092035398,0.6985138,0.256009615,21
United States,South Dakota,2020-04-13,0.146793853,0.212661107,,0.503546099,0.087145969,0.365372574,0.075746148,0.520226537,0.067010309,0.409261577,0.449119374,,0.827004219,,0.480176211,0.10114217,0.195888755,0.112449799,0,0,0.147020845,0.718237705,0.561452514,,,0.574640849,0.546605293,0.154814349,0.34530095,0.677377892,0.020928116,0.369306931,0.111,0.449451888,0.225646123,0.376213592,0.455163043,1,,0.772073922,,0.281984334,0.284632035,0.683116883,0.279020234,0.334402566,0.502835539,0.336544637,0.203241895,0.660305344,0.344746163,0.251716247,0.244004171,0.022686025,0.276349614,0.126777251,,,0.545811518,0.351851852,0.457698816,0.465543645,0.510328068,0,0.635832522,0.541984733,0.21927237,0.495057661,0.925126904,0,0.171355499,0.304956897,0.501532176,,,0.310421286,0.641716567,0.433009709,1,0.464530892,0.798603027,0.358695652,,0,0.371396896,0.124306326,0.231213873,0.278084715,,0.384615385,0.108049311,0.260504202,0.13828125,0.744837758,0.136796537,0.500603136,,0.346902655,0.148619958,0.120192308,31
United States,South Dakota,2020-04-20,0,0.147460197,0.647129187,0.408195429,0.074074074,0.307451472,0.059799591,0.508090615,0.480670103,0.342928661,0.719178082,,0.441631505,,0.462555066,0.050495942,0.415961306,0.263721553,0.079487179,0.257553957,0.133001291,0.229508197,0.445530726,,0.176136364,0.419737664,0.773302647,0.468219006,0.374868004,0.145244216,0.290263876,0.048514851,0.343,0.554202192,0.689860835,0.169902913,0,0.493582264,,0.539014374,,0.394908616,0.217532468,0.637662338,0.21086262,0.200481155,0.166351607,0.136159281,0.281795511,0.389312977,0.286304604,0.360411899,0.368091762,0.600725953,0.453727506,0.0242891,,,0.247382199,0.409259259,0.375634518,0.223583461,0.397326853,0.570731707,0.742940604,0.619592875,0.250737463,0.518121911,0.659898477,0.277022654,0.190110827,0.25,0.607763023,0.411965812,0.612600536,,0.81237525,0.533009709,0.302924791,0.496567506,0.292200233,0.418478261,,1,0.557649667,0.300776915,0.339884393,0.751381215,,0.541420118,0.015228426,0.164565826,0.3609375,0.765486726,0.072727273,0.885404101,,0.413274336,0.458598726,0.385817308,61
United States,South Dakota,2020-04-27,0.184419714,0.118650493,0.375598086,0.901497242,0.302832244,0.295241077,0.07423769,0.500809061,0.230670103,0.491864831,0.583170254,,0.433192686,,0.414096916,0.101743312,0.356711004,0.396251673,,0.34676259,0.047039292,0.477459016,0.222067039,,0.018181818,0.207995003,0.476409666,0.243549402,0.41499472,0.240359897,,0.387128713,0.48,0.506699147,0.623260437,0.439320388,0.422554348,0.645274212,,0.519507187,,0.34921671,0.25,0.035064935,0.632587859,0.085805934,0.595463138,0.343609505,0.379052369,0.217557252,0.397874852,0.443935927,0.26016684,0.186932849,0.560411311,,,,0.968586387,0.213888889,0.296108291,0.298621746,0.436208991,0.63902439,0.604673807,0.260814249,0.243854474,0.364085667,0.540609137,0.238834951,0.178175618,0.026939655,0.42185904,0.556776557,,0.283813747,0.489021956,0.336893204,0.135097493,0.290617849,0.373690338,0.233695652,,0.261904762,0.619733925,0.240843507,0.565317919,0.228360958,,0.236686391,0.263959391,0.55952381,0.30703125,0.234513274,0.292640693,0.537997587,,0.102654867,0.365180467,0.140625,62
United States,South Dakota,2020-05-04,0.199788023,0.180439727,0.875598086,0.694247439,,0.063243582,0.041698093,0.269417476,0.503865979,0.610763454,0.340508806,,0.240506329,,0.271659325,0.169221521,0.585247884,0.042838019,0.016666667,0.369784173,0.099797085,0.673155738,0.342178771,,,0.39412867,0.447640967,0.434235368,0.356916579,0.437017995,0.391264786,0.225742574,0.418,0.87088916,0.649105368,0.345873786,0.308423913,0.311551925,,0.875770021,,0.165143603,0.087662338,0.690909091,0.452609159,0.436246993,0.696597353,1,0.118453865,0.448473282,0.426210153,0.327231121,0.189781022,0.302177858,0.491002571,0.036729858,,,0.784031414,0.413888889,0.204737733,,0.139732685,0.688780488,0.465433301,0.187022901,0.403146509,0.266886326,0.418781726,0.363106796,0.402387042,0.481681034,0,0.122344322,0.435656836,0.272727273,0.621756487,0.303883495,,0.540045767,0.541327125,0.194746377,,0.307692308,0.436807095,0.027746948,0.361849711,0.467771639,,0.706114398,0.147208122,0.257703081,0.31171875,0.669616519,0.428571429,0.653799759,,0.183185841,0.598726115,0.283653846,64
United States,South Dakota,2020-05-11,0.13036566,0.258529189,0.29784689,0.104806935,,0.129931121,0.038896671,0.198220065,0.193298969,0.509386733,0.080234834,,0.226441632,,0.21732746,1,0.414147521,0.465863454,0.162820513,0.541007194,0.069544365,0.180327869,0.395251397,,,0.291068082,0.400460299,0.459408433,0.639915523,0.262210797,0.578707916,0.574257426,0.413,0.426309379,0.251491054,0.399271845,0.028532609,0.483080513,,0.568788501,,0.075718016,0.547619048,0.349350649,0.059637913,0.211708099,0.254253308,0.737957611,1,0.610687023,0.308736718,0.057208238,0.347236705,0.191470054,0.262210797,0.035545024,,,0.32460733,0.032407407,0.339255499,0.578866769,0.612393682,0.550243902,0.319376826,0.251908397,0.014749263,0.473640857,0.097715736,0.583171521,0.132139812,0.274784483,0.544433095,0.035164835,0,0.168514412,0.211576846,0,0.050139276,0.707093822,0.650756694,0.185688406,,0.557692308,0.286031042,0,0.650867052,0.372007366,,0.300788955,0.131254532,0.18977591,0.26328125,0.014749263,0.204329004,0.626055489,,0.543362832,0.52866242,0.0625,51
United States,South Dakota,2020-05-18,0.280869104,0.175132676,0.101674641,0.348305753,,0.275516594,0.072729232,0.26618123,0.382731959,0.521902378,0.353228963,,0.399437412,,0.441262849,0.153441539,0.636638452,0.12583668,,0.211510791,0.048699502,0.425204918,0.386871508,,0.171590909,0.149906309,0.138089758,0.201384519,0.413938754,0.379177378,0.547770701,0.184158416,0.632,0.326431181,0.669980119,0.327669903,0.881793478,0.395565928,,0.287474333,,0.015013055,,0.172727273,0,0.41138733,0.510396975,0.561978163,0,0.513358779,0.249704841,0,0.213242961,0.314882033,0.606683805,,,,0.688481675,0,0.180203046,0.094946401,0.277035237,0.143414634,0.632911392,0.488549618,0,0.589785832,0.491116751,0.579935275,0.411764706,0.282327586,0.346271706,0.294993895,0.604557641,,0.231536926,0.266019417,0.110027855,0.727688787,0.175785797,0.014492754,,0.452380952,0.440133038,0.024417314,0.273988439,0,,0.394477318,0.138506164,0.183473389,0.00546875,0.237463127,0.294372294,0.293124246,,0.172566372,0.422505308,0.269230769,52
United States,South Dakota,2020-05-25,0.13672496,0.195602729,,0.431836091,0.54248366,0.107075767,0.230794095,0,0.302835052,0.181476846,0.292563601,,,,0.072687225,0.418695521,0,0.635876841,0.179487179,0.667625899,0,0.194672131,0.209497207,,0.039772727,0.238600874,0.341772152,0.341724355,0.651531151,0.381748072,0.390354868,0.001980198,0.678,0.560292326,0.017892644,0.19538835,0.94701087,0.415402567,,0.305954825,,0.01305483,,1,0.52715655,0.131515638,0.45557656,0.159280668,0.061097257,0.566793893,0.191853601,0.193363844,0.016684046,0.364791289,0.354755784,0.033767773,,,0.581151832,0.449074074,0.247884941,0.186830015,0,0.689756098,0.122687439,0.592875318,0.356932153,0.261120264,0.788071066,0.580582524,0.41943734,0.02262931,0.524004086,0.710866911,0.268096515,,,0.217475728,0.206128134,0.118993135,0.582072177,0.288949275,,,,0.062153163,0.243930636,0.565377532,,0.144970414,0.137781001,0.132352941,0.11484375,0.265486726,0.277056277,0.606755127,,0.243362832,0.93418259,0.364182692,68
United States,South Dakota,2020-06-01,0.232644409,0.177786202,1,0.504334121,0.169934641,0.124608641,1,0.251618123,0,0.265331665,0.570450098,,,,0.216593245,0.090622182,0.102176542,0.369477912,,0.182733813,0.010514665,0.1875,0.342178771,,0.120454545,0.201748907,0.551208285,0.310258024,0.478352693,0.371465296,0.440400364,0.230693069,0.831,0.595615104,0,0.230582524,0.517663043,0.138856476,,0.490759754,,,0,0.344155844,0.449414271,0.226142743,0.470699433,0,0.385286783,0.646946565,0.142266824,0.370709382,0,0,0.928020566,0.135663507,,,0.219895288,0.158333333,0.346869712,0.255742726,,1,0.422590068,0,0.369714848,0.223228995,0.469543147,0.710679612,0.905370844,0.140086207,0.692543412,1,0.530831099,0.319290466,0.491017964,0.125242718,,0.251716247,0.332945285,0.408514493,,0.308608059,0.237250554,0.085460599,0.397687861,0.250460405,,0.114398422,0.14213198,0.278011204,0,0.157817109,0.356709957,0.149577805,,0,0.380042463,,46
United States,South Dakota,2020-06-08,0.315315315,0.152009098,0.931818182,0.369582348,,0.209768316,0.064971447,0.176375405,0.579896907,0.210262829,0.256360078,,0.206751055,,0,0.095281034,0.220677146,0.617135207,,0.828776978,0.067699686,,0.248603352,,0.359090909,0.221736415,0.544303797,0.337319069,0.57655755,0.219794344,0.710646042,0.435643564,1,0.359317905,0.397614314,0.086165049,0.868206522,0.266044341,,0.26386037,,0.056788512,0.063852814,0.616883117,0.255591054,0.141138733,0.667296786,0.13551702,0.377805486,0.253816794,0.169421488,0.564073227,0.050573514,0.304900181,0.755784062,0.014218009,,,0.67539267,0.246296296,0.767343486,0.269525268,0.2490887,0.807804878,0.390457644,0.459287532,0.48574238,0.716639209,0.846446701,0.516504854,0.42455243,0.36637931,0.374872319,0.907692308,0.168900804,,1,0.169902913,0.224930362,,0.061699651,0.266304348,,0.338827839,0.247228381,0.05327414,0.332947977,0.325966851,,0.172583826,,0,0.20390625,0,0.547186147,0.265379976,,0.174336283,0.184713376,0,61
United States,South Dakota,2020-06-15,0.060943296,0.170204701,0.491626794,0.88179669,,0.08672511,0.056459433,0.641585761,0.706185567,0.599499374,0.402152642,,,,0.293685756,0.064622783,0.082224909,1,,0.446043165,0.106622394,0.077868852,0,,0.228409091,0.470955653,0.672036824,0.414096916,0.49313622,0.21722365,0.593266606,0.382178218,0.669,0.449451888,0.270377734,0.509708738,1,0.452742124,,0.557494867,,0.072454308,,0.563636364,,0.158781075,0,0.360308285,0.218204489,0.297709924,0.108618654,0.114416476,0.088633994,0.155172414,0.444730077,,,,0.589005236,1,0.604906937,,0.277035237,0.963902439,0.423563778,0.296437659,0.197640118,0.39291598,0.220812183,0.87184466,0.121909633,0.350215517,1,0.567521368,0.486595174,0.643015521,0.895209581,0.338834951,0.293175487,0.153318078,0.292200233,0.480978261,,0.175824176,0.28713969,,0.316763006,0.369244936,,0.07199211,0.110949964,0.473389356,0.14296875,0.237463127,0.652813853,0.928829916,,0.383185841,0.794055202,0.389423077,69
United States,South Dakota,2020-06-22,0.215156333,0.128127369,0.418660287,0.765957447,0.492374728,0.00845335,0.040405129,0.318770227,0.385309278,0.682102628,0.453033268,,,,0.276798825,0.110309588,0.243047158,0.313253012,,0.394244604,0.095554326,0.337090164,,,0.415909091,0.347282948,0.789413119,0.447451227,0.429778247,0.299485861,0.549590537,0.621782178,0.785,0.604141291,0.558648111,0.375,0.30298913,0.572928821,,0.547227926,,0.048302872,0.457792208,0.876623377,0.160809372,0.23095429,0.203213611,0.297366731,0.016209476,0.564885496,0.109799292,0.390160183,0.161626694,0.247731397,0.575835476,0.132701422,,,0.426701571,0.409259259,0.330795262,0.51914242,0.554070474,0.610731707,0.328140214,0.681933842,0.348082596,0.322075783,0.461928934,0.776699029,0.252344416,0.77262931,0.438202247,0.492307692,0.894101877,,0.333333333,0.32815534,,0.068649886,0.412107101,0.36865942,,0.246336996,0.400221729,,0.100578035,0.649171271,,0.122287968,0.121102248,0.44047619,0.065625,0.333333333,0.47012987,0.492159228,,0.251327434,0.851380042,0.195913462,44
United States,South Dakota,2020-06-29,0.432962374,0.171721001,,0.443656422,,0.127113338,0.025859282,0.174757282,,0.588235294,0.455968689,,0.544303797,,0.166666667,0.069882777,0.281136638,0.325301205,0.13974359,0.556834532,0.121564287,0.192622951,0.439944134,,0.196590909,0.304809494,0.742232451,0.149779736,0.551214361,,0.579617834,0.388118812,0.774,0.496954933,0.734592445,0.574029126,0.517663043,0.024504084,,0.453798768,,0.026762402,,0.535064935,0.102236422,0.142742582,0.494328922,0.190751445,0.139650873,0.169847328,0.115112161,0.180778032,0.069343066,0.555353902,0.223650386,,,,0.602094241,0.165740741,0.390862944,0.339969372,0.356014581,0.605853659,0.427458617,0.399491094,0.033431662,0.441515651,0.170050761,0.477669903,0.390451833,0.088362069,0.808988764,0.830525031,,,0,0.617475728,0.105153203,0.345537757,0.649592549,0.488224638,,0.242673993,0.888026608,,0.226589595,0.155616943,,0.013806706,0.031907179,0.441176471,0.20546875,0.44100295,0.345454545,0.25331725,,0.279646018,0.549893843,0.131009615,39
United States,South Dakota,2020-07-06,0.255431902,0.351402578,0.223684211,0.597320725,,0.275829681,0.018209245,0.442556634,0.507731959,0.340425532,0,,0.171589311,,0.443465492,0.091523895,0.423216445,0.277108434,0.248717949,0.31942446,0.107175798,0.117827869,0.607541899,,0.185227273,0.394753279,0.607594937,0.305852738,0.782470961,0.296915167,0.451319381,0.151485149,0.858,0.807551766,0.611332008,0.574029126,0.614130435,0.360560093,,0.611909651,,,0.04978355,0.367532468,0.422790202,0.481956696,0.632325142,0.213872832,0.47755611,0.085877863,0.283353011,0.321510297,0.261209593,0.545372051,0.515424165,0.022511848,,,1,0.297222222,0,0.344563553,0.290400972,0.288780488,0.690360273,0.559796438,0.43166175,0.409390445,0,0.554045307,0.192668372,0.492456897,0.28804903,0.658119658,0.41689008,0.257206208,0.352295409,0.300970874,0.188718663,0.270022883,0.157159488,0.230072464,,0.120879121,0.641906874,0.274139845,0.257803468,0.475138122,,0.232741617,0.129804206,0.413865546,0.1890625,0.028023599,0.523809524,0.376357057,,0.13539823,1,0.192307692,47
United States,South Dakota,2020-07-13,0.117117117,0.443517817,0.295454545,0.469661151,,0.317470257,0.035341019,0.281553398,0.521907216,0.599499374,0.83072407,,1,,0.306167401,0.087466186,0.383917775,0.555555556,0.198717949,0.494964029,0.149787862,0.129098361,0.381284916,,0.463636364,0.385384135,0.576524741,0.443675267,1,0.010282776,0.62966333,0.076237624,0.56,1,0.535785288,0.855582524,0.42798913,0.702450408,,0.507186858,,,,0.253246753,0.43343983,0.706495589,0.222117202,0.33911368,0.996259352,1,0.252656434,0.432494279,0.208550574,0.531760436,0.638817481,,,,0.205497382,0.261111111,0.4678511,0.30474732,0.572296476,0.563902439,0.567672833,0.885496183,0.319567355,0.498352554,0.686548223,0.61618123,1,0,0.436159346,0.331868132,0.481233244,0.172949002,0.473053892,0,0.341922006,0.745995423,1,0.183876812,,0.187728938,0.32594235,0,0,0.472375691,,0,,0.403361345,0.1296875,0.280235988,0.96969697,0.121833534,,0.537168142,0.445859873,0.397836538,36
United States,South Dakota,2020-07-20,0.236354001,0.407884761,,0.491725768,0.466230937,0.276142768,0.022303631,0.263754045,0.524484536,0.558197747,0.339530333,,0.345991561,,0.281204112,0.065825068,0.349455865,0.642570281,,0.463309353,0.073233721,0.143442623,0.127094972,,0.369318182,0.511555278,0.579976985,0.438640654,0.575501584,0.329048843,0.430391265,0.336633663,0.798,0.884287454,0.501988072,0.860436893,0.599184783,0.649941657,,0.701232033,,,0.00974026,0.561038961,0.831735889,0.384121893,0.329867675,0.317919075,0.155860349,0.723282443,0.131050767,0.450800915,0.107403545,0.904718693,0.596401028,0.125592417,,,0.693717277,0.183333333,0.188663283,0.022970904,0.110571081,0.711219512,0.692307692,0.638676845,0.105211406,0.216639209,0.267766497,0.595469256,0.667519182,1,0.414708887,0.257875458,0.550938338,,0.229540918,0.385436893,0.275069638,0.187643021,0.545983702,0.44384058,,0.460622711,0.588691796,0.124306326,,0.510128913,,0.220907298,,0.259103641,0.2765625,0.029498525,0.482251082,0.109770808,,0.289380531,,0.356971154,27
United States,South Dakota,2020-07-27,0.225225225,0.395754359,,0.562647754,0.766884532,0.40169067,0.029307187,0.245954693,0.225515464,0.60951189,0.47553816,,0.070323488,,0.274596182,0.060715359,0.336759371,0.828647925,,0.342446043,0.14240915,0.145491803,0.561452514,,0.5125,0.800749532,0.712313003,0.410320957,0.227032735,0.109254499,0.545950864,0.254455446,0.554,0.887941535,0.517892644,0.370145631,0.722826087,0.668611435,,0.566735113,,,,0.532467532,0.413205538,0,0.426275992,0.01734104,0.668329177,0.16221374,0.197756789,0.228832952,0.128258603,0.43738657,0.56940874,0.111966825,,,0.536649215,0.198148148,0.086294416,,0.414337789,0.909268293,0.287244401,0.8956743,0.327433628,0.402800659,0.680203046,0.855016181,0.04859335,0.470905172,0.584269663,0.247130647,0.272117962,,0.565868263,0.484466019,0.0954039,0.33409611,0.204889406,0.232789855,,0.122710623,0.49556541,0.113207547,0.447398844,0.571823204,,0.076923077,0.005801305,0.165966387,0.3953125,0.510324484,0.110822511,0.172496984,,0.6,0.244161359,0.375,34
United States,South Dakota,2020-08-03,0.099099099,0.418877938,0.169856459,0.191489362,0.339869281,0.324045085,0.059153109,0.175566343,0.115979381,0.415519399,0.519569472,,0.537271449,,0.324522761,0.125939285,0.242442563,0.607764391,,0.149640288,0.083932854,0.096311475,1,,0.494318182,0.514678326,1,0.556954059,0.337909187,0.331619537,0.839854413,0.283168317,0.938,0.478684531,0.609343936,0.762135922,0.778532609,0.474912485,,0.432238193,,0.195169713,0.054112554,0.418181818,0.332268371,0.292702486,0.629489603,0.191393706,0.947630923,0.86259542,0.103305785,0.223112128,0.17101147,0.50907441,0.434447301,0.177725118,,,0.401832461,0.115740741,0.095600677,0.349157734,0.396111786,0.72,0.316455696,0.231552163,0.030481809,0.518945634,0.362944162,1,0.359761296,0.387931034,0.136874362,0.184371184,0.533512064,,0.595808383,0.266990291,0.157381616,0,0.768335274,0.100543478,,0.493589744,0.559866962,,0.205780347,0.560773481,,,0,0.138655462,0.18984375,0.353982301,0.847619048,0.125452352,,1,,0.605769231,41
United States,South Dakota,2020-08-10,0.172231055,0.368460955,0.049043062,0.530338849,,0.343143394,0.011205689,0.347087379,0.328608247,0.480600751,0.14481409,,0,,0.24743025,0.01517884,0.22974607,0.56626506,,0.26618705,0.113632171,0.005122951,0.851955307,,0.046590909,0.470331043,0.598388953,0.328508496,0.21436114,0.650385604,0.489535942,0.381188119,0.673,0.58952497,0.456262425,1,0.732336957,0.126021004,,0.224845996,,0.001958225,0.13961039,0.505194805,0.22257721,0.324779471,0.701323251,0.156711625,0.119700748,0.085877863,0,0.296338673,0.173618352,0.578039927,0.673521851,0.131516588,,,0.613874346,0.367592593,0.172588832,0.378254211,0.182260024,0.676097561,0.012658228,0.655216285,0.16519174,0.193574959,0.277918782,0.629126214,0.516624041,0.119612069,0.042900919,0.193894994,0.475871314,0.152993348,0.176646707,0.308737864,0.077994429,,0.346915017,0.25,,0.088827839,0.37804878,,0.003468208,0.44014733,,0.027613412,0.005801305,0.100140056,0.175,0.519174041,0.428571429,0.395657419,,0.515929204,0.524416136,0.233173077,40
United States,South Dakota,2020-08-17,0.037625861,0.428733889,0.764354067,0.540583136,,0.443331246,0.056890421,0.447411003,0.588917526,0.438047559,0.484344423,,0.310829817,,0.598384728,0.038623384,0.294437727,0.499330656,,0.492086331,0.098136875,0,0.775139665,,0.107954545,0.483447845,0.605293441,0.601636249,0.419218585,0.596401028,0.323930846,0.308910891,0.744,0.485992692,0.475149105,0.486650485,0.237771739,0.252042007,,0.523613963,,0.144908616,,0,0.110756124,0.033680834,0.388468809,0.060372511,0.518703242,0.68129771,0.198937426,0.085812357,0.115224192,0.117967332,0.309768638,0.238151659,,,0.972513089,0.240740741,0.291032149,0.058192956,0.743620899,0.51804878,0,0.463104326,0.224188791,0.572487644,0.562182741,0.820711974,0.303495311,0.427801724,0.354443309,0.118925519,0.380697051,,0.341317365,0.274757282,,0.389016018,0.065192084,0.197463768,,0.225274725,0.260532151,0.014428413,0.176878613,0.178637201,,,0.285714286,0.174369748,0.1546875,0.398230088,0.572294372,0.217129071,,0.669911504,0.732484076,0.813701923,43
